report_id,date,house,source_pdf,series_id,company_raw,company,company_type,facility_raw,ownership_type,jv_name_raw,jv_partner_raw,capacity_basis,market,application,system_type,geography_raw,geography,parent_geography,geography_level,metric,metric_raw,fy,period,value,unit,raw_value,raw_unit,time_basis,as_of_date,value_type,basis,scope_note,source_owner,source_kind,extraction_method,value_precision,source_page
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_yancheng_eve,SK온,SK온,배터리셀,옌청(EVE 합작),JV,SKOJ JV,EVE,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2028,FY,27,GWh,27,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_yancheng_2,SK온,SK온,배터리셀,옌청 공장 2,불명,,,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2026,FY,33,GWh,33,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_yancheng_2,SK온,SK온,배터리셀,옌청 공장 2,불명,,,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2027,FY,33,GWh,33,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_yancheng_2,SK온,SK온,배터리셀,옌청 공장 2,불명,,,총설비,합계,전체,,옌청,중국,글로벌,국가,생산능력,생산능력,2028,FY,33,GWh,33,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_1,SK온,SK온,배터리셀,헝가리 1공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,FY,7.5,GWh,7.5,GWh,연환산생산능력,,추정,2025년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_1,SK온,SK온,배터리셀,헝가리 1공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2026,FY,7.5,GWh,7.5,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_1,SK온,SK온,배터리셀,헝가리 1공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2027,FY,7.5,GWh,7.5,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_1,SK온,SK온,배터리셀,헝가리 1공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2028,FY,7.5,GWh,7.5,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_2,SK온,SK온,배터리셀,헝가리 2공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2025,FY,10,GWh,10,GWh,연환산생산능력,,추정,2025년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_2,SK온,SK온,배터리셀,헝가리 2공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2026,FY,10,GWh,10,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_2,SK온,SK온,배터리셀,헝가리 2공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2027,FY,10,GWh,10,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_2,SK온,SK온,배터리셀,헝가리 2공장(코마롬),단독,,,총설비,합계,전체,,코마롬,헝가리,유럽,국가,생산능력,생산능력,2028,FY,10,GWh,10,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_3,SK온,SK온,배터리셀,헝가리 3공장(이반차),단독,,,총설비,합계,전체,,이반차,헝가리,유럽,국가,생산능력,생산능력,2025,FY,30,GWh,30,GWh,연환산생산능력,,추정,2025년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_3,SK온,SK온,배터리셀,헝가리 3공장(이반차),단독,,,총설비,합계,전체,,이반차,헝가리,유럽,국가,생산능력,생산능력,2026,FY,30,GWh,30,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_3,SK온,SK온,배터리셀,헝가리 3공장(이반차),단독,,,총설비,합계,전체,,이반차,헝가리,유럽,국가,생산능력,생산능력,2027,FY,30,GWh,30,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_hungary_3,SK온,SK온,배터리셀,헝가리 3공장(이반차),단독,,,총설비,합계,전체,,이반차,헝가리,유럽,국가,생산능력,생산능력,2028,FY,30,GWh,30,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_1,SK온,SK온,배터리셀,미국 1공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,FY,10,GWh,10,GWh,연환산생산능력,,추정,2025년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_1,SK온,SK온,배터리셀,미국 1공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2026,FY,10,GWh,10,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_1,SK온,SK온,배터리셀,미국 1공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2027,FY,10,GWh,10,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_1,SK온,SK온,배터리셀,미국 1공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2028,FY,10,GWh,10,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_2,SK온,SK온,배터리셀,미국 2공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2025,FY,12,GWh,12,GWh,연환산생산능력,,추정,2025년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_2,SK온,SK온,배터리셀,미국 2공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2026,FY,12,GWh,12,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_2,SK온,SK온,배터리셀,미국 2공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2027,FY,12,GWh,12,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_2,SK온,SK온,배터리셀,미국 2공장(조지아),단독,,,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2028,FY,12,GWh,12,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_tennessee_ford,SK온,SK온,배터리셀,테네시(Ford 합작),JV,BlueOvalSK,Ford,총설비,합계,전체,,테네시,미국,북미,국가,생산능력,생산능력,2028,FY,45,GWh,45,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_hmg,SK온,SK온,배터리셀,조지아(HMG 합작),JV,HMG 북미 JV,현대차그룹,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2026,FY,35,GWh,35,GWh,연환산생산능력,,추정,2026년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_hmg,SK온,SK온,배터리셀,조지아(HMG 합작),JV,HMG 북미 JV,현대차그룹,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2027,FY,35,GWh,35,GWh,연환산생산능력,,추정,2027년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-06-29_LS증권_SK온,2026-06-29,LS증권,"inbox/LS증권_SK이노베이션_파우치 Only 부메랑, WACC보다 낮은 ROIC_20260629.pdf",p12_georgia_hmg,SK온,SK온,배터리셀,조지아(HMG 합작),JV,HMG 북미 JV,현대차그룹,총설비,합계,전체,,조지아,미국,북미,국가,생산능력,생산능력,2028,FY,35,GWh,35,GWh,연환산생산능력,,추정,2028년 연말 생산능력 전망,지역·공장별 SK온 CAPA 전망. 표에서 값이 비어 있는 공장은 0으로 간주하지 않고 미수록.,LS증권,증권사추정,표,정확,12
2026-07-30_KB증권_LGES,2026-07-30,KB증권,inbox/KB증권_LG에너지솔루션_상반기 바닥 확인_20260730.pdf,p1_north_america_ess_capacity_target,LG에너지솔루션,LGES,배터리셀,기존 EV 라인(GM JV·혼다 JV) ESS 전환 합계,JV,GM JV·혼다 JV,GM·Honda,총설비,ESS,전체,,북미,북미,글로벌,권역,생산능력,생산능력,2026,FY,50,GWh,50,GWh,기준일생산능력,2026-12-31,추정,기존 EV 라인을 활용해 연말까지 50GWh 이상의 북미 CAPA 확보,원문은 50GWh 이상으로 표현되어 최소 수준을 근사값으로 기록.,KB증권,증권사추정,본문,근사,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_global,LG에너지솔루션,LGES,배터리셀,글로벌 ESS 생산능력 합계,혼합,,,총설비,ESS,전체,,글로벌,글로벌,,글로벌,생산능력,생산능력,2026,2Q,68,GWh,68,GWh,기준일생산능력,2026-06-30,추정,2분기부터 란싱·UC2 양산 시작 후 글로벌 ESS CAPA 68GWh,중국 7·한국 1·미국 57·폴란드 3GWh의 합계. 단독·JV 설비가 섞인 합산치.,IBK투자증권,증권사추정,본문,정확,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_china,LG에너지솔루션,LGES,배터리셀,중국 ESS 생산능력 합계,불명,,,총설비,ESS,전체,,중국,중국,아시아,국가,생산능력,생산능력,2026,2Q,7,GWh,7,GWh,기준일생산능력,2026-06-30,추정,글로벌 ESS CAPA 지역별 분해: 중국 7GWh,공장 및 JV 여부는 해당 페이지에 미공개.,IBK투자증권,증권사추정,본문,정확,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_korea,LG에너지솔루션,LGES,배터리셀,한국 ESS 생산능력 합계,불명,,,총설비,ESS,전체,,한국,한국,아시아,국가,생산능력,생산능력,2026,2Q,1,GWh,1,GWh,기준일생산능력,2026-06-30,추정,글로벌 ESS CAPA 지역별 분해: 한국 1GWh,공장 및 JV 여부는 해당 페이지에 미공개.,IBK투자증권,증권사추정,본문,정확,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_us,LG에너지솔루션,LGES,배터리셀,미국 ESS 생산능력 합계,혼합,,,총설비,ESS,전체,,미국,미국,북미,국가,생산능력,생산능력,2026,2Q,57,GWh,57,GWh,기준일생산능력,2026-06-30,추정,글로벌 ESS CAPA 지역별 분해: 미국 57GWh,홀랜드 17·STL 10·Honda 10·란싱 10·UC2 10GWh의 합계.,IBK투자증권,증권사추정,본문,정확,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_poland,LG에너지솔루션,LGES,배터리셀,폴란드 ESS 생산능력 합계,불명,,,총설비,ESS,전체,,폴란드,폴란드,유럽,국가,생산능력,생산능력,2026,2Q,3,GWh,3,GWh,기준일생산능력,2026-06-30,추정,글로벌 ESS CAPA 지역별 분해: 폴란드 3GWh,공장 및 JV 여부는 해당 페이지에 미공개.,IBK투자증권,증권사추정,본문,정확,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_us_holland,LG에너지솔루션,LGES,배터리셀,홀랜드,불명,,,총설비,ESS,전체,,미국 홀랜드,미국,북미,국가,생산능력,생산능력,2026,2Q,17,GWh,17,GWh,기준일생산능력,2026-06-30,추정,미국 ESS CAPA 공장별 분해: 홀랜드 17GWh,JV 여부는 해당 페이지에 미공개.,IBK투자증권,증권사추정,본문,정확,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_us_stl,LG에너지솔루션,LGES,배터리셀,STL,불명,,,총설비,ESS,전체,,미국 STL,미국,북미,국가,생산능력,생산능력,2026,2Q,10,GWh,10,GWh,기준일생산능력,2026-06-30,추정,미국 ESS CAPA 공장별 분해: STL 10GWh,약어의 JV 파트너는 해당 페이지에서 확인되지 않아 추정하지 않음.,IBK투자증권,증권사추정,본문,정확,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_us_honda,LG에너지솔루션,LGES,배터리셀,Honda,불명,,,총설비,ESS,전체,,미국 Honda,미국,북미,국가,생산능력,생산능력,2026,2Q,10,GWh,10,GWh,기준일생산능력,2026-06-30,추정,미국 ESS CAPA 공장별 분해: Honda 10GWh,JV 여부는 해당 페이지에 미공개.,IBK투자증권,증권사추정,본문,정확,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_us_lansing,LG에너지솔루션,LGES,배터리셀,란싱,불명,,,총설비,ESS,전체,,미국 란싱,미국,북미,국가,생산능력,생산능력,2026,2Q,10,GWh,10,GWh,기준일생산능력,2026-06-30,추정,미국 ESS CAPA 공장별 분해: 란싱 10GWh,JV 여부는 해당 페이지에 미공개.,IBK투자증권,증권사추정,본문,정확,1
2026-07-31_IBK투자증권_LGES,2026-07-31,IBK투자증권,inbox/IBK투자증권_LG에너지솔루션_90 - 20 = 70_20260731.pdf,p1_lges_ess_capacity_us_uc2,LG에너지솔루션,LGES,배터리셀,UC2,불명,,,총설비,ESS,전체,,미국 UC2,미국,북미,국가,생산능력,생산능력,2026,2Q,10,GWh,10,GWh,기준일생산능력,2026-06-30,추정,미국 ESS CAPA 공장별 분해: UC2 10GWh,약어의 JV 파트너는 해당 페이지에서 확인되지 않아 추정하지 않음.,IBK투자증권,증권사추정,본문,정확,1
